"CDSecao","DSSecao","CDDivisao","DSDivisao","CDGrupo","DSGrupo","CDClasse","DSClasse","CDSubclasse","DSSubclasse","Vigencia21","Vigencia22","Vigencia23"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46834","Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo","4683400","Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46842","Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos","4684201","Comércio atacadista de resinas e elastômeros","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46842","Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos","4684202","Comércio atacadista de solventes","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46842","Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos","4684299","Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46851","Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção","4685100","Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46869","Comércio atacadista de papel e papelão em bruto e de embalagens","4686901","Comércio atacadista de papel e papelão em bruto","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46869","Comércio atacadista de papel e papelão em bruto e de embalagens","4686902","Comércio atacadista de embalagens","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46877","Comércio atacadista de resíduos e sucatas","4687701","Comércio atacadista de resíduos de papel e papelão","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46877","Comércio atacadista de resíduos e sucatas","4687702","Comércio atacadista de resíduos e sucatas não metálicos, exceto de papel e papelão","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46877","Comércio atacadista de resíduos e sucatas","4687703","Comércio atacadista de resíduos e sucatas metálicos","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46893","Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente","4689301","Comércio atacadista de produtos da extração mineral, exceto combustíveis","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46893","Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente","4689302","Comércio atacadista de fios e fibras beneficiados","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","468","Comércio atacadista especializado em outros produtos","46893","Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente","4689399","Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","469","Comércio atacadista não-especializado","46915","Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios","4691500","Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","469","Comércio atacadista não-especializado","46923","Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários","4692300","Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","46","Comércio por atacado, exceto veículos automotores e motocicletas","469","Comércio atacadista não-especializado","46931","Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários","4693100","Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","47","Comércio varejista","471","Comércio varejista não-especializado","47113","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados","4711301","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios   hipermercados","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","47","Comércio varejista","471","Comércio varejista não-especializado","47113","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados","4711302","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","47","Comércio varejista","471","Comércio varejista não-especializado","47121","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns","4712100","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns","1","1","1"
"G","Comércio; reparação de veículos automotores e motocicletas","47","Comércio varejista","471","Comércio varejista não-especializado","47130","Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios","4713001","Lojas de departamentos ou magazines","1","1","0"
"G","Comércio; reparação de veículos automotores e motocicletas","47","Comércio varejista","471","Comércio varejista não-especializado","47130","Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios","4713002","Lojas de variedades, exceto lojas de departamentos ou magazines","1","1","1"
